ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category,food_waste_kg
785,03/07/2022,385,14,34.019513787174425,49.26486582522301,6,0,24.851774850378458,Intermediate,MeAt,44.72746940426555  kg
786,22/07/2022,324,19,19.596178796694907,61.94956197,4,0,40.448398473606645,intermediate,MEAT,48.01682078187979  kg
787,15/03/2023,289,6,16.622386180918333,39.51744867158268,2,1,22.922624709007447,nan,MeAt,55.40461127186045  kg
788,04/09/2022,354,6,29.544758246125735,61.86512069311457,6,0,37.795380001545915,EXPERT,MEAT,51.35502788217421  kg
790,16/04/2024,100,19,21.801510854924956,78.52739907,1,0,13.02872434535731,Beginner,Vegetables,25.528963152127705  kg
791,04/04/2024,232,18,27.650475191600616,72.37159097780152,3,0,11.22656903996855,Intermediate,MeAt,28.177339344019597  kg
792,01/09/2024,155,12,10.734103977559808,77.20617020142764,6,0,38.45458282802875,Beginner,GRAINS,38.31161084839796  kg
794,12/08/2024,313,9,28.31588086752082,69.23964554038807,0,0,28.274424246208824,Beginner,Vegetables,41.919807974869975  kg
795,10/05/2022,392,16,30.612851172420847,67.35118174378471,1,0,16.441755415018903,Intermediate,GRAINS,37.44362806812546  kg
796,30/09/2023,151,19,26.47588835509202,42.83742232129421,5,0,42.99416888685721,nan,Vegetables,51.28765189113656  kg
797,07/02/2023,485,8,16.39112494523181,58.69559305171341,1,0,10.981761921859219,Beginner,GRAINS,35.68984150664048  kg
798,24/04/2024,447,15,34.37086632,86.11782591271967,2,0,14.314712056027618,intermediate,dairy,44.06534191733787  kg
799,10/04/2024,301,18,10.175730095340478,37.10954152610404,2,0,43.49980055461426,EXPERT,Vegetables,52.159463629829595  kg
800,06/01/2024,4730,13,28.55870126431273,60.939564351387205,5,0,14.096722965137184,Beginner,Vegetables,236.740804082432  kg
801,08/09/2024,464,13,32.95519999056938,55.64973902140555,6,0,20.563648608887117,EXPERT,MEAT,39.74884586230344  kg
803,04/10/2023,472,9,22.71448223618946,73.92735641057735,2,0,19.68269682060259,EXPERT,GRAINS,40.68538814478501  kg
804,10/09/2024,113,15,28.989560252865793,77.98312583789166,1,1,38.57808373485226,nan,MeAt,53.279633705163626  kg
805,21/03/2024,162,19,27.506298986113027,48.71904121958511,3,0,41.25209984466073,EXPERT,Vegetables,42.448143347128344  kg
806,17/05/2024,440,8,22.362028282377324,88.92297222095775,4,0,28.950029368528725,intermediate,GRAINS,49.707352678779905  kg
807,15/09/2024,102,8,16.35804952945792,32.10047488840834,6,0,37.36554885698661,nan,MEAT,27.938959275968756  kg
808,17/09/2023,496,9,22.386302586524543,61.633959645234754,6,0,15.076606450846528,nan,MEAT,41.84589475390195  kg
809,22/06/2024,304,18,18.89933434487132,57.48133270009552,5,0,17.95458551313564,intermediate,GRAINS,36.337037288698454  kg
810,30/03/2024,484,5,19.422854118409298,66.95471494060328,5,0,7.420188387982005,EXPERT,MEAT,41.25908194110553  kg
811,22/01/2023,227,5,12.175974064691466,73.38896918787776,6,0,32.217774321316156,intermediate,dairy,34.23489537377474  kg
812,08/02/2022,150,14,21.177309797809276,52.896716392032005,1,0,18.838840797070535,Beginner,Vegetables,24.44965456041181  kg
813,17/03/2024,276,16,15.073409189372555,75.88314848857675,6,0,9.775651347094797,Intermediate,Vegetables,27.551050512556966  kg
814,25/05/2023,253,8,23.49331546899857,74.22579302592308,3,0,36.75359283660417,Intermediate,MeAt,51.02067059490352  kg
815,25/09/2022,247,19,-10,52.22381917651839,6,1,12.62768413397264,Beginner,dairy,42.5817282173251  kg
816,31/05/2024,446,5,27.093852639426064,36.18728174448455,4,0,37.450956081057065,Intermediate,dairy,46.16071856272219  kg
817,18/03/2023,413,7,20.029697850974568,73.30329316303076,5,0,46.46810264,Beginner,MeAt,59.76235619601293  kg
818,12/05/2023,147,18,15.976383304931641,63.124161879202674,4,0,41.924846266507345,Intermediate,MeAt,34.490745813410804  kg
819,23/04/2022,180,10,33.81621595096793,77.20502010926621,5,0,13.893764926600857,EXPERT,MeAt,26.38852991430539  kg
820,23/11/2023,316,17,26.786373372366082,80.83630006331157,3,0,32.910860942101046,Beginner,dairy,45.702422255729424  kg
821,21/08/2022,324,15,21.050609344571438,39.93770082169592,6,0,28.620499402662723,nan,MEAT,50.54387461927454  kg
822,24/07/2024,269,13,18.91677435354412,74.36449378987871,2,0,29.638304782699752,Beginner,GRAINS,38.457014258753055  kg
824,03/11/2023,329,14,12.84891586785793,83.67856785465807,4,0,34.462640682429935,Beginner,Vegetables,53.21618977234384  kg
825,09/01/2023,379,15,-10,30.139052874288833,0,0,22.312965942835024,Beginner,dairy,45.178594398820145  kg
826,26/10/2023,334,13,16.517832497997915,32.76340405139738,3,0,47.863255535806935,Intermediate,dairy,44.2758108251147  kg
827,27/06/2024,470,10,31.803392500561912,52.39558886776554,3,0,43.34955760407533,intermediate,dairy,55.97651862079997  kg
828,22/08/2022,484,8,18.272234074729298,68.74443060573674,0,0,25.303693615282565,nan,Vegetables,48.04797046461184  kg
829,15/01/2022,4590,8,19.261091141805586,69.31694458149948,5,0,8.944242628759397,Beginner,MeAt,170.34777416172813  kg
830,25/04/2024,194,14,19.280177347249957,81.04081563629077,3,0,43.31325865511633,intermediate,Vegetables,41.14693013822528  kg
831,08/11/2023,269,6,13.915960924345207,87.29081958230809,2,0,40.69078420833754,Beginner,GRAINS,34.84305024107918  kg
832,14/11/2022,465,5,32.53439123971111,74.75160231762072,0,1,31.50590409414102,Intermediate,MeAt,55.95444716180847  kg
833,11/10/2023,250,7,18.87103400642226,81.25331438045208,2,0,26.44369118745068,Beginner,MEAT,33.88575429621124  kg
835,23/08/2024,356,12,13.060847458973527,42.92066288295316,4,0,29.629610795276875,Beginner,Vegetables,38.243005444310924  kg
836,11/12/2023,341,10,27.132450402896833,38.62886101888883,0,0,35.99647266154942,EXPERT,dairy,47.765151636004006  kg
837,25/12/2022,103,13,33.866500750832685,85.75544388043376,6,0,33.89389283085796,Beginner,dairy,40.969616289130336  kg
838,16/09/2022,223,17,15.617529424316999,42.53184424,4,0,31.08285937526615,Beginner,MEAT,42.125334957473115  kg
839,15/01/2024,146,18,30.81701173367608,33.67985733859696,0,0,20.42775341624528,nan,GRAINS,32.817866473123466  kg
840,20/09/2023,276,15,15.674117359134105,36.533598838862346,2,0,48.987331619400194,Beginner,GRAINS,51.831706639119986  kg
841,25/09/2023,364,12,34.70688177500328,61.352383003923194,0,0,20.269527604506997,intermediate,MeAt,48.048877114438284  kg
842,10/10/2022,243,8,28.27073687177191,40.10021735514781,0,0,37.86095004610406,intermediate,MEAT,43.91170488567292  kg
843,12/01/2023,280,15,23.062026012902958,67.97437984070605,3,0,31.534407281819643,intermediate,Vegetables,43.303637667847504  kg
844,20/01/2023,355,9,32.94381222928443,36.26424778488489,4,0,5.657404869899729,intermediate,MEAT,30.086131980382742  kg
846,27/01/2022,413,6,14.415719470955281,84.21647066080772,3,0,38.23276453297334,intermediate,dairy,51.13027259648881  kg
847,26/05/2024,405,15,14.57538610586818,86.47634689,6,0,37.030007524592726,Beginner,MeAt,65.4262392102655  kg
848,18/04/2023,246,17,17.52132770883138,70.55086478786018,1,0,7.865814537613253,Intermediate,MeAt,22.111699959358226  kg
850,21/05/2023,377,9,24.164384054285463,32.1563205,6,0,46.962001561541086,Intermediate,GRAINS,49.48425076677764  kg
851,02/10/2023,466,10,12.63418834882015,30.851402963746033,0,0,37.30697109230458,EXPERT,dairy,46.14603048530385  kg
852,15/02/2022,234,9,30.12073213153273,31.63050096545065,1,0,17.701811168581976,Beginner,dairy,35.34209405578293  kg
853,08/03/2024,464,11,14.337001856648932,81.02829688565026,4,0,32.86419427814697,nan,GRAINS,47.20295778197305  kg
854,26/09/2024,218,7,14.781510447864667,60.004807096294954,3,0,14.406666682366502,intermediate,MeAt,16.80629174032871  kg
855,31/08/2024,226,10,12.32576216150068,46.998285745495835,5,0,45.78050837458124,intermediate,Vegetables,48.22888084917974  kg
856,12/09/2023,161,9,16.98419284836791,58.88000259213989,1,0,11.165940951634429,EXPERT,GRAINS,19.029016240724307  kg
857,10/08/2024,146,17,10.83459004465953,72.05205815168591,5,0,28.24824163344239,nan,GRAINS,35.17782492561507  kg
858,14/05/2024,402,8,30.69670938305432,34.326665575766114,1,0,36.32866026354905,Beginner,MeAt,40.632874069257426  kg
859,08/10/2023,124,8,34.26874894176676,87.17380775986965,6,0,43.90935595712356,intermediate,dairy,43.864360943854784  kg
860,01/07/2024,282,19,10.448641964212296,65.01341803948911,0,0,7.839786610199581,Beginner,MeAt,29.899607897785632  kg
861,11/07/2023,262,17,28.856338608596577,69.78044076850657,1,0,38.58632979409587,EXPERT,dairy,48.864516908467515  kg
862,13/11/2023,104,18,19.399822248532786,35.44330213409586,0,0,16.74133608425756,intermediate,MeAt,25.766014725238325  kg
865,27/03/2022,351,10,10.446547311957984,64.40096073811307,6,0,21.651103586426718,nan,dairy,39.03875440262127  kg
866,31/08/2022,423,5,19.483964748060593,77.50321555568078,2,0,35.62511728005957,Intermediate,GRAINS,42.99511970576117  kg
867,30/11/2023,463,16,34.45993197001489,43.721664564021886,3,0,28.899927335188742,Intermediate,GRAINS,48.547603446900794  kg
868,29/07/2024,232,12,14.896020314672972,49.62267864910906,0,0,32.75207184410492,nan,MeAt,36.70950335288342  kg
869,09/06/2022,321,13,28.12066399685146,73.79161853,3,0,26.128339940553516,EXPERT,GRAINS,43.10401968389133  kg
870,09/06/2023,199,11,24.379083762415625,84.66412216604301,4,0,10.95295764429672,Intermediate,MeAt,29.0809113760752  kg
871,05/02/2022,370,9,31.31036647996619,53.38556324558952,5,0,40.115653823307134,Intermediate,GRAINS,53.440622009713785  kg
872,25/06/2023,246,12,29.418090761792318,43.18832093,6,0,22.85397754049882,EXPERT,MEAT,37.137813353079004  kg
873,20/06/2022,342,15,14.041813603670066,73.05432748389566,0,0,15.201079343371566,intermediate,MeAt,40.192729233239135  kg
874,17/10/2023,141,15,12.065441586481718,87.61006708372472,1,0,10.200126950628428,Beginner,GRAINS,21.886992529487575  kg
875,28/08/2024,279,17,26.403350450514516,83.09785849083526,2,0,28.188733459746953,EXPERT,GRAINS,41.135303773637006  kg
877,02/07/2024,435,13,13.156344569815337,61.54537317354809,1,1,19.607412582957267,EXPERT,MeAt,52.71161371204611  kg
878,16/01/2022,251,13,10.32068192210118,89.50455703007033,6,0,7.961529231075941,nan,GRAINS,24.31635115807747  kg
879,04/01/2024,248,9,26.439007819450577,51.15615635573149,3,0,21.217731802435004,intermediate,MEAT,39.51362622730128  kg
880,06/04/2022,316,17,16.18849889008438,87.34946902324513,2,0,7.7497100428834536,nan,MeAt,22.70197254309297  kg
881,18/07/2023,164,18,16.634685229704864,47.46865486711074,1,1,26.541718608448512,EXPERT,MEAT,38.151336012522506  kg
882,29/08/2022,297,15,16.31319455188548,30.402623418243596,0,0,40.84179751983113,EXPERT,GRAINS,56.623388536648456  kg
883,13/01/2024,246,6,31.201194778269297,61.921300739055106,5,0,16.049778167502097,EXPERT,GRAINS,30.218379139431885  kg
884,13/05/2024,354,8,19.836196164089788,70.65245673021204,0,0,16.928657795235765,intermediate,GRAINS,29.777144630426406  kg
885,29/07/2023,352,6,28.107936741916532,89.41253361525729,5,0,15.43285812716269,nan,MEAT,33.07424467195734  kg
886,22/11/2023,426,5,34.81038501223675,54.936233754440124,2,0,27.866377339933745,intermediate,MEAT,48.93508461708752  kg
887,06/04/2023,471,6,60,64.30854981642922,3,1,44.209186126108406,EXPERT,GRAINS,64.0375468530945  kg
888,08/07/2023,251,13,14.794561389796515,68.51159753132131,5,0,7.072837865688984,intermediate,Vegetables,22.81852840038222  kg
889,07/05/2024,335,15,-10,82.67906981909009,1,0,38.66072345147311,Beginner,MEAT,52.082864328960746  kg
891,26/07/2022,251,5,29.400005175885738,84.60807820692806,1,0,21.82136489901511,nan,Vegetables,33.169086838060835  kg
892,28/01/2023,422,14,25.94963014483244,67.92538977037454,5,0,19.975139103235797,Intermediate,MEAT,41.668751922861  kg
895,02/02/2023,387,11,14.36933607068443,82.13665514,3,0,44.86612979738412,Beginner,Vegetables,52.408320385356205  kg
896,06/02/2024,189,11,20.058178117163898,89.97263512314566,1,1,27.46395260785993,nan,dairy,46.17698662709352  kg
899,05/01/2022,171,13,32.717532731734195,78.37175286022745,2,0,34.98205376655673,nan,dairy,33.040577710116835  kg
900,08/02/2024,285,16,22.75274281247063,43.22930608134638,3,0,44.26816484686534,Intermediate,GRAINS,48.51387017262589  kg
901,05/10/2023,168,12,19.68988078706924,51.30246339,3,0,5.934111446,EXPERT,dairy,25.426105952754007  kg
903,05/09/2023,378,18,33.90555476622371,85.71961722089297,1,0,47.93190192851386,Beginner,MeAt,64.82519571776491  kg
904,09/01/2024,351,6,27.197102746997878,47.401751618934355,1,0,29.478790007823537,EXPERT,dairy,53.737338828829074  kg
905,01/07/2023,379,18,31.286215938781634,52.06401904830659,5,0,23.481916042624977,intermediate,MeAt,37.29872271217137  kg
906,27/12/2023,233,11,14.021204348943655,47.71450814937853,2,0,28.27820669685139,Intermediate,MeAt,39.95520046793589  kg
908,15/11/2023,264,6,19.716319965746173,33.46217570495393,2,0,38.061885661926155,nan,GRAINS,40.79206756606639  kg
909,09/04/2022,479,10,14.020636726954752,34.93242382,5,0,10.136298618933445,Beginner,Vegetables,32.774029800970766  kg
910,15/03/2024,323,18,28.499659667140296,39.43957680010969,4,1,6.209044432022088,intermediate,Vegetables,50.19974135139675  kg
911,29/12/2023,143,9,30.293805421642748,57.60014373484793,4,0,13.97054702620324,nan,GRAINS,16.539617670337577  kg
912,28/07/2023,485,10,31.200397131235036,64.93252558609387,4,1,37.52530702796845,Intermediate,MeAt,66.11120400029236  kg
913,11/02/2023,398,19,26.78561673826536,42.66674826996817,5,0,11.193338047926261,Intermediate,Vegetables,39.3309382009304  kg
914,18/05/2023,288,11,14.04410528380274,68.86279026377528,3,0,26.474003573808258,EXPERT,GRAINS,48.447986932200706  kg
915,17/02/2022,428,5,10.025736996140836,37.64723756537214,3,0,17.50303234429545,intermediate,dairy,25.346539962409963  kg
916,02/02/2022,158,7,21.839347210877214,82.45360345,2,0,24.167196881012277,Intermediate,Vegetables,34.50138153432251  kg
917,19/02/2024,311,5,25.91226627622885,67.70604284513993,0,0,24.388622392202183,intermediate,MEAT,45.20482819966046  kg
918,19/04/2024,304,5,11.114872709324038,48.99297992,4,0,32.63599292843831,nan,MeAt,41.86865817027412  kg
919,20/07/2022,417,11,17.096363215216126,79.20075774716136,2,1,41.882429887960996,Intermediate,MeAt,64.78060166834366  kg
920,15/05/2022,134,8,27.329848520567023,62.2204493,6,0,11.676215178028256,nan,MeAt,18.394552571651978  kg
921,28/01/2022,121,19,29.271352713524745,43.96578882607733,4,0,34.99776881957175,Beginner,dairy,34.040727008441245  kg
922,04/08/2024,177,9,25.33682846597941,60.76358365570656,6,0,44.81635761637929,Intermediate,MeAt,51.522530736915755  kg
923,19/08/2022,442,18,15.866850956538777,61.54875593239943,4,0,42.005260015558136,Intermediate,MeAt,62.60608510854583  kg
924,05/05/2023,221,18,13.982600515474507,58.558063860699356,4,0,33.72577598391943,nan,MEAT,39.87593993371215  kg
925,12/02/2024,319,5,27.57358602446692,52.84138086965194,0,0,16.778799506051712,intermediate,MEAT,33.416306588184824  kg
926,14/01/2023,198,10,31.48539483201473,30.339948871774038,5,0,42.419335385194955,intermediate,MEAT,43.3618484483874  kg
927,16/10/2022,484,10,34.46578218501326,40.630255516311934,6,1,13.764807395925164,intermediate,MeAt,53.004152375462496  kg
929,06/11/2023,240,7,23.01920354585532,39.228421478496465,0,0,10.320008543260695,intermediate,dairy,19.96310244156294  kg
930,27/01/2023,157,10,10.064600371124559,62.94782017663036,4,0,16.96989618916961,Intermediate,dairy,24.281083527890154  kg
931,16/08/2023,376,15,18.087509872786846,68.56913488801047,2,0,35.893127436946365,Beginner,MEAT,47.7336304485494  kg
932,14/05/2023,336,11,30.63215270582242,73.17922899663182,6,0,33.62213041,intermediate,MEAT,45.41502825553888  kg
933,19/05/2022,356,13,60,80.63547675670344,3,0,44.147202480396004,intermediate,MEAT,50.38555888048062  kg
934,04/03/2022,363,11,10.782557843687906,34.10045613193562,4,0,11.926377940230726,EXPERT,MEAT,37.71238989021671  kg
935,17/04/2023,257,19,10.030916993985237,80.65492214,0,0,18.77212248029472,EXPERT,GRAINS,28.116930682989846  kg
937,09/05/2022,315,14,12.062713361010532,58.37828076573061,0,0,10.241503235300168,Beginner,MEAT,31.204223425463777  kg
938,10/02/2022,154,15,24.680777879750277,54.76566775596156,3,0,40.84288338756688,nan,Vegetables,30.73856136286934  kg
939,05/06/2023,499,19,15.590360862407781,62.62834367197424,0,0,15.488276535087573,Intermediate,MeAt,47.98713556618173  kg
941,01/02/2022,148,16,27.56975996694987,69.04611285352485,1,0,41.18430513351168,Beginner,MeAt,53.008322732556536  kg
942,06/03/2022,305,11,32.73811277369546,32.76741386014403,6,0,29.514750214225497,Beginner,MeAt,38.21478430206521  kg
943,23/03/2024,441,14,24.661977304717674,60.40035893896474,5,0,48.29459468742624,nan,MEAT,58.30576203855113  kg
944,15/01/2022,4590,8,19.41738404966997,69.31694458149948,5,0,8.944242628759397,Beginner,MeAt,170.34777416172813  kg
945,06/06/2022,151,9,11.01885265231182,85.76560166838684,0,0,22.736122105218268,intermediate,MEAT,35.92480229513707  kg
946,10/02/2022,154,15,24.859896480713633,54.76566775596156,3,0,40.84288338756688,nan,Vegetables,30.73856136286934  kg
947,08/05/2023,389,8,15.68393250240247,76.24683709583279,0,0,48.17624823299354,EXPERT,dairy,43.53105079417955  kg
948,15/01/2023,287,12,29.99452738560054,86.22546170752769,6,0,12.979694895077273,nan,Vegetables,34.4584765195143  kg
950,03/02/2024,221,15,14.172127946371774,46.286314658052014,5,0,31.053439413311196,EXPERT,dairy,43.36948874349917  kg
951,05/08/2022,367,7,20.12551997700804,62.552062111935086,4,0,44.76041277665857,Beginner,GRAINS,52.06505071418237  kg
952,10/07/2024,283,12,23.81284036956813,86.34342575803123,2,1,38.75689532441806,Beginner,dairy,59.008219202039925  kg
953,02/03/2024,402,11,19.285550046826145,39.54150022441568,5,0,25.06799952914458,intermediate,MEAT,40.62244911841924  kg
954,22/02/2022,415,10,31.35524436153915,80.36765457004601,1,0,26.33739333223939,Beginner,dairy,50.904230038059005  kg
955,28/05/2024,437,13,28.000200991577827,30.688839584962672,1,0,31.220876594956227,nan,Vegetables,49.661599436073416  kg
956,04/12/2022,470,8,28.98360819807165,73.54298779319694,6,1,24.824262194284763,EXPERT,dairy,66.95166162817456  kg
957,19/01/2024,242,6,26.959470571378546,42.214702652781625,4,1,37.16130538560804,EXPERT,MEAT,54.79859302429639  kg
958,21/12/2023,447,17,12.648267813962324,45.31854459,3,0,39.168988481759236,nan,MeAt,47.259897222070165  kg
959,26/12/2023,216,5,20.845012806369297,51.86125430569392,1,0,22.020103185950514,Beginner,Vegetables,34.67606562335067  kg
960,23/10/2022,332,16,12.827745476914325,64.97906556987616,6,1,13.15515024723693,intermediate,dairy,48.774612602931825  kg
961,03/12/2023,190,7,14.51486495438252,70.77299563,6,0,36.34526309648208,EXPERT,MEAT,31.269717278218522  kg
962,09/09/2022,197,5,23.497645987555313,40.041583988317676,4,0,35.25754158,intermediate,GRAINS,36.24750311027058  kg
963,28/12/2023,157,14,23.951058128724178,82.76979424368758,3,0,23.58983289772149,Beginner,MEAT,30.11915726339217  kg
964,07/04/2023,449,11,18.339238736805008,84.43198929363734,4,0,40.328764575789066,EXPERT,Vegetables,55.04314173179031  kg
965,01/04/2023,104,16,14.758121570476696,85.85324232,5,0,8.708268734,intermediate,Vegetables,23.122557859398494  kg
966,28/09/2022,407,17,24.502805742386702,56.64766279,2,0,14.350253943276115,intermediate,dairy,41.696768299536444  kg
967,26/03/2024,276,19,29.56454849628345,30.963711898860367,1,0,35.63025679515817,EXPERT,MEAT,43.85322208336641  kg
968,12/05/2024,211,11,32.05339036,50.00775561576063,6,0,18.782054915207663,Intermediate,dairy,29.372179067020284  kg
969,27/09/2022,298,16,34.32744370175866,58.44038570898935,1,0,32.788810177804024,Beginner,MEAT,47.98337417049553  kg
970,24/01/2022,291,8,14.891765933128376,75.78931747553335,0,1,31.653561697794306,Intermediate,GRAINS,53.90655832518387  kg
971,21/07/2022,264,19,18.978775741655788,71.69294242055756,3,0,42.11841953691966,EXPERT,Vegetables,52.01799209315895  kg
972,11/06/2022,336,16,26.257354646836347,70.25658028455047,5,0,49.803702511766375,nan,MEAT,62.615468418936075  kg
973,10/07/2023,277,6,22.115039675471618,64.08555074027204,0,0,34.735933836090965,Intermediate,MEAT,44.34145336877085  kg
974,31/12/2023,259,14,32.03626949187553,79.60480608157482,6,0,8.252462640792947,EXPERT,MeAt,25.552157007640034  kg
975,06/02/2023,254,5,23.91592644841793,44.53387306947401,0,0,14.377980812824923,Intermediate,dairy,22.747668645371178  kg
976,04/12/2023,301,12,11.346455174950654,43.49341300895475,0,0,46.58328449805574,EXPERT,dairy,53.086193772870445  kg
977,22/04/2023,374,19,12.995725050441159,40.96843419941403,5,0,8.791491983808708,EXPERT,MEAT,31.405077859126667  kg
979,11/02/2024,127,12,15.635968886592346,38.97608697161715,6,0,36.113722588091846,nan,Vegetables,31.88777264161803  kg
981,20/07/2023,429,14,27.290451389232985,39.13966713976073,3,0,9.743237868027512,intermediate,GRAINS,36.805521974958125  kg
982,25/01/2023,322,19,23.162479853844523,31.46990689605914,2,0,18.896102390732693,nan,Vegetables,32.70183794728311  kg
983,02/01/2022,448,16,10.128629268867869,56.13032726388956,6,0,29.890038697626718,intermediate,GRAINS,53.203374581001675  kg
985,13/02/2022,230,17,30.79673593407305,31.08000534,6,0,29.797292898271955,Intermediate,Vegetables,36.81092527098032  kg
986,16/07/2023,367,10,11.865745358427043,79.78578722,6,1,21.938673313431227,intermediate,GRAINS,46.741256864964555  kg
987,20/07/2024,150,14,-10,86.37909067761049,5,1,23.103816862206738,intermediate,Vegetables,47.43900059387273  kg
988,22/03/2022,369,10,15.092531231906854,80.28913101311547,1,0,48.494638244843706,intermediate,MEAT,52.75777211937997  kg
989,25/07/2022,271,5,15.894802348980246,53.962124903681456,0,0,29.434915967237117,Beginner,GRAINS,32.704703516059496  kg
990,04/02/2022,287,13,11.86736044394635,40.144864221359555,4,0,9.162519707,Beginner,dairy,22.986920779831614  kg
991,31/07/2024,111,19,23.00476308128886,35.05807887668102,2,0,20.578859900614745,intermediate,GRAINS,22.374728825351024  kg
992,15/02/2024,327,10,24.984224141573346,31.240282133514267,3,0,13.56516387927714,EXPERT,MeAt,33.67694826371649  kg
993,24/05/2023,175,7,19.929469435730276,37.543456139533575,2,0,26.09554462280559,EXPERT,MEAT,33.93092651340736  kg
994,04/03/2023,242,7,26.89603113,68.22545022,5,0,7.450972131507691,nan,GRAINS,20.19165013436588  kg
995,31/03/2023,207,6,21.421466122009214,34.96292769146121,4,1,41.55758258837679,Intermediate,Vegetables,56.54150423153591  kg
996,07/02/2022,274,8,26.92685609981909,43.60382297541064,0,0,39.537447376581746,Intermediate,dairy,49.14366793128884  kg
997,02/01/2023,145,6,23.077118114544618,73.98307139,0,0,32.524088872549655,nan,MeAt,36.97148717739101  kg
998,02/04/2022,437,15,21.552432269141516,61.514385451209606,5,1,41.70962320857982,nan,GRAINS,79.93317556316883  kg
999,06/12/2022,121,11,23.55909162449346,57.358756545596215,1,0,46.038181288983495,nan,MEAT,44.78150920593387  kg
1000,16/06/2024,372,17,31.549672710106808,65.72157967551624,6,0,38.74791568110835,Intermediate,MeAt,49.347464797924786  kg
1002,12/12/2022,150,7,13.724796399254867,89.76737697836647,0,0,45.86067902187384,Beginner,dairy,39.12581412218569  kg
1003,16/02/2024,291,13,25.053641101312024,46.141178807898626,4,1,46.27492663211883,intermediate,Vegetables,55.46700493791375  kg
1004,30/08/2022,346,11,18.98126869790614,53.15247017370696,1,1,39.054114061111775,intermediate,Vegetables,62.04979168334652  kg
1006,12/11/2022,448,19,33.141870772017796,57.50798547415547,5,0,37.88958304949934,Intermediate,MEAT,63.982365638704664  kg
1007,24/08/2023,198,17,26.152253086562702,71.40579349,3,0,41.36305177022102,EXPERT,dairy,37.58296477236034  kg
1008,23/01/2023,117,5,30.39371608760702,46.82006764749126,0,0,22.43530831651424,EXPERT,MEAT,37.55246724436765  kg
1009,01/10/2022,437,19,18.566337203022883,35.29210222739224,5,0,19.939391214471627,EXPERT,MEAT,50.81830563846673  kg
1010,16/06/2022,112,10,28.60697663987389,87.24198765510243,3,0,32.806920193083414,EXPERT,dairy,34.31018605124429  kg
1011,20/04/2024,359,13,10.907190565337554,78.98464709790184,5,0,19.662106280875193,Intermediate,MEAT,32.07990281496097  kg
1012,21/01/2022,443,17,20.806019597312808,42.93179212747991,4,0,19.32368426115563,nan,dairy,39.7642639312095  kg
1013,09/10/2023,478,19,33.557884741829824,88.02316088556209,0,0,10.339727651354245,Intermediate,Vegetables,44.8226272932104  kg
1014,29/03/2024,198,9,15.638533248143315,77.85284163223196,4,0,24.294393100160757,EXPERT,GRAINS,41.301784867572636  kg
1015,30/04/2023,226,6,16.426181660801998,89.96797489293783,6,0,49.39534013514847,EXPERT,MEAT,46.88100458246255  kg
1016,12/02/2022,419,15,11.952367212071158,58.74420378620107,5,0,15.171493855489343,Intermediate,dairy,35.56827613398504  kg
1017,20/05/2023,168,11,24.364684557944166,75.24138209570293,5,0,49.15587189,Intermediate,MeAt,46.98950310436417  kg
1018,11/04/2024,182,9,11.432006276940584,87.69080033898508,3,0,23.823099999206867,EXPERT,GRAINS,30.49192342488851  kg
1019,01/09/2022,302,18,25.138453941122073,65.75933053100891,3,1,12.473368355008116,nan,MEAT,49.759977906802796  kg
1020,21/07/2023,142,14,25.451291857179648,83.96731275,4,0,29.922054828517652,intermediate,MeAt,35.22022046492519  kg
1021,25/05/2024,393,14,34.18390444470688,49.51523435547311,5,0,36.834182382286954,Beginner,GRAINS,50.27917828667118  kg
1022,17/07/2023,422,15,29.567401018603732,66.36879389600878,0,0,30.684266643158303,Intermediate,Vegetables,45.6593833594455  kg
1023,26/01/2022,260,10,30.168111893148257,75.55492398365057,2,0,21.410180430545147,nan,Vegetables,29.899846054099815  kg
1024,18/11/2023,464,9,33.20793832121443,67.32237374225963,5,0,10.212038700655743,Beginner,dairy,44.96087927845948  kg
1025,15/08/2024,449,6,29.964831809568782,84.6912776,3,0,18.051981268009396,nan,Vegetables,37.53633783024077  kg
1026,09/07/2022,324,13,22.621122047325443,65.92154413914585,5,0,47.09201725882028,Beginner,MeAt,60.62586880031563  kg
1027,02/09/2024,313,7,30.57396115553715,53.84688941,0,0,28.977216683062743,EXPERT,MeAt,34.78214517771701  kg
1028,01/12/2023,281,18,28.704797649474937,87.37920560325165,4,1,38.55729497921543,Beginner,GRAINS,56.32568803906105  kg
1029,26/05/2023,243,17,25.698751319315896,88.47550868011979,4,0,46.49863676230779,EXPERT,MeAt,54.537390589836335  kg
1030,20/04/2023,219,10,21.872163587655464,45.253883024921734,3,0,5.231283241350214,Intermediate,MeAt,28.297747075421906  kg
1031,06/05/2024,153,12,29.296443154540533,55.83241257,0,0,28.313472433890247,nan,GRAINS,38.31396486464837  kg
1032,18/01/2024,113,7,28.96690975277512,42.03361506437898,3,0,31.170389199709494,intermediate,MeAt,32.39586337854402  kg
1033,10/09/2022,297,10,10.854694148478954,88.32151538979547,5,1,12.644266748201435,EXPERT,MeAt,44.56475439317969  kg
1034,22/01/2022,393,6,31.00303756853047,51.622669195820855,5,0,27.00660989,Intermediate,Vegetables,40.94928373978302  kg
1035,05/04/2023,464,16,34.88701226760642,81.99287890494521,2,0,46.67923408479553,intermediate,dairy,58.57742180728891  kg
